,dice_score_ig,iou_score_ig,dice_score_saliency,iou_score_saliency,dice_score_deep_lift,iou_score_deep_lift,dice_score_grad_cam,iou_score_grad_cam,label_ground_truth,label_predicted
ISIC_0015989,0.0830763299922899,0.04333836098541981,0.05413139382377489,0.02781862745098039,0.0830763299922899,0.04333836098541981,0.0830763299922899,0.04333836098541981,2,2
ISIC_0016018,0.05431101075524392,0.027913510872220864,0.054674881856792486,0.02810578105781058,0.05431101075524392,0.027913510872220864,0.05431101075524392,0.027913510872220864,2,2
ISIC_0014542,0.22844199967642775,0.12894977168949773,0.4377405696689761,0.2801971050200185,0.22844199967642775,0.12894977168949773,0.22844199967642775,0.12894977168949773,0,0
ISIC_0014994,0.15277073115733694,0.08270263671875,0.15277073115733694,0.08270263671875,0.15277073115733694,0.08270263671875,0.15277073115733694,0.08270263671875,2,0
ISIC_0012323,0.7233495670995671,0.5665995549433083,0.7182088744588745,0.5603166226912929,0.7233495670995671,0.5665995549433083,0.7233495670995671,0.5665995549433083,1,2
ISIC_0015002,0.9630187731525083,0.9286752240251877,0.9627539503386005,0.9281828073993471,0.9630187731525083,0.9286752240251877,0.9630187731525083,0.9286752240251877,2,2
ISIC_0012178,0.13988505747126437,0.07520237286040907,0.1398127405365041,0.07516057312252965,0.13988505747126437,0.07520237286040907,0.13988505747126437,0.07520237286040907,1,1
ISIC_0016005,0.39158334576928816,0.24345889775468546,0.3547418967587035,0.21561473914629697,0.39158334576928816,0.24345889775468546,0.39158334576928816,0.24345889775468546,2,2
ISIC_0014006,0.31543537326950444,0.18725038402457758,0.1390216154721274,0.07470350898642866,0.31543537326950444,0.18725038402457758,0.31543537326950444,0.18725038402457758,1,2
ISIC_0012837,0.15573227302849568,0.08444125044915558,0.843941335611562,0.7300160118241162,0.15573227302849568,0.08444125044915558,0.15573227302849568,0.08444125044915558,2,2
ISIC_0013925,0.7501239653659839,0.60015869140625,0.595187495715363,0.42367753269568614,0.7501239653659839,0.60015869140625,0.7501239653659839,0.60015869140625,0,2
ISIC_0015223,0.10425224182817472,0.05499267578125,0.10425224182817472,0.05499267578125,0.10425224182817472,0.05499267578125,0.10425224182817472,0.05499267578125,2,2
ISIC_0014992,0.44509822530131915,0.2862548828125,0.44509822530131915,0.2862548828125,0.44509822530131915,0.2862548828125,0.44509822530131915,0.2862548828125,2,2
ISIC_0015476,0.7189082104336342,0.5611683848797251,0.7023625524398321,0.5412625489195168,0.7189082104336342,0.5611683848797251,0.7189082104336342,0.5611683848797251,2,2
ISIC_0014943,0.7204599524187153,0.5630616671831422,0.7019599919175591,0.5407845579078456,0.7204599524187153,0.5630616671831422,0.7204599524187153,0.5630616671831422,2,2
ISIC_0013169,0.4211488434226253,0.26674385464909156,0.7830160395742767,0.6434070333189629,0.4211488434226253,0.26674385464909156,0.4211488434226253,0.26674385464909156,1,1
ISIC_0016016,0.2751868617749237,0.1595458984375,0.28502594514455154,0.16619840069159283,0.2751868617749237,0.1595458984375,0.2751868617749237,0.1595458984375,2,2
ISIC_0015403,0.3203489863997947,0.19072353947690052,0.3202668034889687,0.19066528193536564,0.3203489863997947,0.19072353947690052,0.3203489863997947,0.19072353947690052,2,2
ISIC_0015226,0.17659067710105478,0.09684642657212167,0.19141423527225424,0.10583641594739006,0.17659067710105478,0.09684642657212167,0.17659067710105478,0.09684642657212167,2,0
ISIC_0012134,0.8962177279083251,0.8119515511061673,0.8951310861423221,0.8101694915254237,0.8962177279083251,0.8119515511061673,0.8962177279083251,0.8119515511061673,1,1
ISIC_0014129,0.5130790190735695,0.34506138904159794,0.5175683723487104,0.34913473423980224,0.5130790190735695,0.34506138904159794,0.5130790190735695,0.34506138904159794,0,0
ISIC_0014649,0.20294166253511817,0.11292992459076696,0.20212882695051027,0.1124267578125,0.20294166253511817,0.11292992459076696,0.20294166253511817,0.11292992459076696,1,1
ISIC_0014826,0.8815364137668759,0.7881672900374023,0.8749279538904899,0.7776639344262295,0.8815364137668759,0.7881672900374023,0.8815364137668759,0.7881672900374023,0,0
ISIC_0015614,0.16549098645168514,0.0902099609375,0.16549098645168514,0.0902099609375,0.16549098645168514,0.0902099609375,0.16549098645168514,0.0902099609375,2,2
ISIC_0015156,0.4215799614643545,0.26708984375,0.4215799614643545,0.26708984375,0.4215799614643545,0.26708984375,0.4215799614643545,0.26708984375,0,2
ISIC_0014784,0.7212487804878048,0.56402587890625,0.7283241481021501,0.5727278276261979,0.7212487804878048,0.56402587890625,0.7212487804878048,0.56402587890625,0,2
ISIC_0013319,0.12518010489308973,0.06676913618198586,0.12520896985069466,0.06678556054363201,0.12518010489308973,0.06676913618198586,0.12518010489308973,0.06676913618198586,1,0
ISIC_0015185,0.6635670296504751,0.49652099609375,0.6635670296504751,0.49652099609375,0.6635670296504751,0.49652099609375,0.6635670296504751,0.49652099609375,0,2
ISIC_0016064,0.035252361186308125,0.01794243723208818,0.0352608460196161,0.017946833272081342,0.035252361186308125,0.01794243723208818,0.035252361186308125,0.01794243723208818,2,2
ISIC_0016058,0.03960514507927012,0.02020263671875,0.03968349118810694,0.020243410188979266,0.03960514507927012,0.02020263671875,0.03960514507927012,0.02020263671875,2,1
ISIC_0015966,0.09836065573770492,0.05172413793103448,0.13483657897733745,0.07229209915740628,0.09836065573770492,0.05172413793103448,0.09836065573770492,0.05172413793103448,2,2
ISIC_0014820,0.09099912612875036,0.04766845703125,0.09099912612875036,0.04766845703125,0.09099912612875036,0.04766845703125,0.09099912612875036,0.04766845703125,2,2
ISIC_0015021,0.3367341759301558,0.20245361328125,0.3367341759301558,0.20245361328125,0.3367341759301558,0.20245361328125,0.3367341759301558,0.20245361328125,2,2
ISIC_0014910,0.6672089807207354,0.5006103515625,0.6672089807207354,0.5006103515625,0.6672089807207354,0.5006103515625,0.6672089807207354,0.5006103515625,2,2
ISIC_0013455,0.6896551724137931,0.5263157894736842,0.3882480528443261,0.24088573525813556,0.6896551724137931,0.5263157894736842,0.6896551724137931,0.5263157894736842,0,2
ISIC_0016059,0.0353599134042937,0.017998163452708906,0.03535566111478564,0.017995960090591907,0.0353599134042937,0.017998163452708906,0.0353599134042937,0.017998163452708906,2,2
ISIC_0015992,0.6132315521628499,0.44220183486238535,0.05862805601708996,0.030199290866854137,0.6132315521628499,0.44220183486238535,0.6132315521628499,0.44220183486238535,2,2
ISIC_0014160,0.11041811041811042,0.05843520782396088,0.11047553013231641,0.058467372026175767,0.11041811041811042,0.05843520782396088,0.11041811041811042,0.05843520782396088,0,0
ISIC_0015638,0.23687580025608196,0.13435003631082063,0.21891685736079328,0.12291220556745182,0.23687580025608196,0.13435003631082063,0.23687580025608196,0.13435003631082063,2,2
ISIC_0015031,0.5536723163841808,0.3828125,0.5536723163841808,0.3828125,0.5536723163841808,0.3828125,0.5536723163841808,0.3828125,2,0
ISIC_0014728,0.6440453529752544,0.4749755859375,0.6440453529752544,0.4749755859375,0.6440453529752544,0.4749755859375,0.6440453529752544,0.4749755859375,2,2
ISIC_0015003,0.7232167963258037,0.5664366466010865,0.490809416317317,0.3252136752136752,0.7232167963258037,0.5664366466010865,0.7232167963258037,0.5664366466010865,2,2
ISIC_0015129,0.30970803672753533,0.1832275390625,0.30970803672753533,0.1832275390625,0.30970803672753533,0.1832275390625,0.30970803672753533,0.1832275390625,2,0
ISIC_0015132,0.7651014426116444,0.6195662291724844,0.7619214791410684,0.615406427221172,0.7651014426116444,0.6195662291724844,0.7651014426116444,0.6195662291724844,0,0
ISIC_0015057,0.5320750347383048,0.3624674607556993,0.5278280816129421,0.35853698540265705,0.5320750347383048,0.3624674607556993,0.5320750347383048,0.3624674607556993,2,2
ISIC_0014766,0.6653633105246008,0.49853515625,0.6663410663410664,0.4996337890625,0.6653633105246008,0.49853515625,0.6653633105246008,0.49853515625,0,1
ISIC_0012852,0.17342405668334926,0.0949448925558771,0.10996978851963746,0.058184143222506396,0.17342405668334926,0.0949448925558771,0.17342405668334926,0.0949448925558771,1,1
ISIC_0015016,0.679242241031842,0.5142822265625,0.679242241031842,0.5142822265625,0.679242241031842,0.5142822265625,0.679242241031842,0.5142822265625,2,2
ISIC_0015050,0.4721056153799355,0.3089910010352791,0.34043114246159933,0.20513227933582268,0.4721056153799355,0.3089910010352791,0.4721056153799355,0.3089910010352791,0,0
ISIC_0015015,0.6531864454051038,0.48498653965624355,0.6090242276061347,0.4378395653563439,0.6531864454051038,0.48498653965624355,0.6531864454051038,0.48498653965624355,2,2
ISIC_0015947,0.1364346467627148,0.07321162444113263,0.13707708405999303,0.07358172626848905,0.1364346467627148,0.07321162444113263,0.1364346467627148,0.07321162444113263,2,2
ISIC_0014575,0.09026600409237065,0.04726627074021919,0.09031352363125877,0.047292330311198234,0.09026600409237065,0.04726627074021919,0.09026600409237065,0.04726627074021919,1,1
ISIC_0015987,0.05945360452521362,0.030637558918382535,0.05926459120628637,0.030537182419484454,0.05945360452521362,0.030637558918382535,0.05945360452521362,0.030637558918382535,2,2
ISIC_0014221,0.44125097427903354,0.283080192512032,0.4373317954632834,0.27986222167548286,0.44125097427903354,0.283080192512032,0.44125097427903354,0.283080192512032,0,0
ISIC_0015593,0.4629890233605404,0.3012268815235305,0.46340203765434995,0.3015766316304082,0.4629890233605404,0.3012268815235305,0.4629890233605404,0.3012268815235305,2,2
ISIC_0014703,0.8719361057559901,0.77294921875,0.8719361057559901,0.77294921875,0.8719361057559901,0.77294921875,0.8719361057559901,0.77294921875,0,0
ISIC_0015999,0.5005257623554153,0.3338008415147265,0.0310068093385214,0.015747545235595628,0.5005257623554153,0.3338008415147265,0.5005257623554153,0.3338008415147265,2,2
ISIC_0014181,0.632554628192761,0.4625812783707521,0.6340171515049605,0.4641472271804025,0.632554628192761,0.4625812783707521,0.632554628192761,0.4625812783707521,0,0
ISIC_0014177,0.10256112433939253,0.054052399608227227,0.10298577093538605,0.05428834921610821,0.10256112433939253,0.054052399608227227,0.10256112433939253,0.054052399608227227,1,1
ISIC_0014867,0.2465885374859528,0.14063358359274858,0.2465753424657534,0.140625,0.2465885374859528,0.14063358359274858,0.2465885374859528,0.14063358359274858,2,2
ISIC_0015952,0.21678783873099802,0.12157153446997776,0.03621999392281981,0.018444018072662004,0.21678783873099802,0.12157153446997776,0.21678783873099802,0.12157153446997776,2,2
ISIC_0015957,0.2268323389348076,0.12792492436871025,0.6668302257114819,0.500184026499816,0.2268323389348076,0.12792492436871025,0.2268323389348076,0.12792492436871025,2,2
ISIC_0013911,0.08959835221421215,0.04690026954177898,0.059880239520958084,0.030864197530864196,0.08959835221421215,0.04690026954177898,0.08959835221421215,0.04690026954177898,2,0
ISIC_0015212,0.14145539107254268,0.07611083984375,0.14145539107254268,0.07611083984375,0.14145539107254268,0.07611083984375,0.14145539107254268,0.07611083984375,2,2
ISIC_0015051,0.3830249198124846,0.23687744140625,0.3830249198124846,0.23687744140625,0.3830249198124846,0.23687744140625,0.3830249198124846,0.23687744140625,2,2
ISIC_0015203,0.7542735042735043,0.6054888507718696,0.6169638605217207,0.44609380977886604,0.7542735042735043,0.6054888507718696,0.7542735042735043,0.6054888507718696,2,2
ISIC_0014729,0.7286761266178076,0.5731632527903839,0.7294908891843278,0.5741721039024991,0.7286761266178076,0.5731632527903839,0.7286761266178076,0.5731632527903839,2,1
ISIC_0014559,0.6199021207177814,0.4491725768321513,0.47491607609101083,0.31140324059920516,0.6199021207177814,0.4491725768321513,0.6199021207177814,0.4491725768321513,0,1
ISIC_0015273,0.08642121463241388,0.04516208859193269,0.08646215800071065,0.045184451596929937,0.08642121463241388,0.04516208859193269,0.08642121463241388,0.04516208859193269,2,2
ISIC_0012199,0.5615735461801596,0.39040824415378517,0.6385189996752192,0.4689885496183206,0.5615735461801596,0.39040824415378517,0.5615735461801596,0.39040824415378517,1,2
ISIC_0014796,0.24450873245473054,0.1392822265625,0.24450873245473054,0.1392822265625,0.24450873245473054,0.1392822265625,0.24450873245473054,0.1392822265625,2,2
ISIC_0015330,0.27930672268907564,0.16232220255173677,0.2792920539887611,0.16231229398119887,0.27930672268907564,0.16232220255173677,0.27930672268907564,0.16232220255173677,2,2
ISIC_0012654,0.5003813882532419,0.3336724313326551,0.49319213313161875,0.3273092369477912,0.5003813882532419,0.3336724313326551,0.5003813882532419,0.3336724313326551,2,2
ISIC_0016013,0.2791983413959917,0.16224899598393575,0.22257300710339384,0.12522202486678508,0.2791983413959917,0.16224899598393575,0.2791983413959917,0.16224899598393575,2,1
ISIC_0016049,0.14267008255052663,0.07681461500735655,0.14268632921482663,0.07682403433476395,0.14267008255052663,0.07681461500735655,0.14267008255052663,0.07681461500735655,2,2
ISIC_0015411,0.19668702878212538,0.10906982421875,0.19668702878212538,0.10906982421875,0.19668702878212538,0.10906982421875,0.19668702878212538,0.10906982421875,2,2
ISIC_0015347,0.24732563115104836,0.14111328125,0.24732563115104836,0.14111328125,0.24732563115104836,0.14111328125,0.24732563115104836,0.14111328125,2,2
ISIC_0013617,0.8953015939160329,0.8104488872123727,0.4615894667045562,0.3000431007942861,0.8953015939160329,0.8104488872123727,0.8953015939160329,0.8104488872123727,0,2
ISIC_0015988,0.09394942094067596,0.04929009858019716,0.0935514238644387,0.049071044997222396,0.09394942094067596,0.04929009858019716,0.09394942094067596,0.04929009858019716,2,2
ISIC_0015224,0.8802135012146303,0.7860547543387925,0.8577318146880022,0.7509023062335597,0.8802135012146303,0.7860547543387925,0.8802135012146303,0.7860547543387925,2,2
ISIC_0012395,0.18676651391527888,0.10300191086728719,0.186756077116513,0.10299556213017752,0.18676651391527888,0.10300191086728719,0.18676651391527888,0.10300191086728719,0,2
ISIC_0015102,0.9684095363996901,0.938753866548829,0.9625203693644758,0.9277486910994764,0.9684095363996901,0.938753866548829,0.9684095363996901,0.938753866548829,2,0
ISIC_0013600,0.22716640374258826,0.12813746548020866,0.2266977905651159,0.12783934366007468,0.22716640374258826,0.12813746548020866,0.22716640374258826,0.12813746548020866,2,2
ISIC_0014959,0.28646132928933743,0.16717529296875,0.9036912751677852,0.8243036424854606,0.28646132928933743,0.16717529296875,0.28646132928933743,0.16717529296875,2,2
ISIC_0014720,0.6622029884869765,0.4949951171875,0.6622029884869765,0.4949951171875,0.6622029884869765,0.4949951171875,0.6622029884869765,0.4949951171875,2,2
ISIC_0013809,0.41292831105710814,0.26018251975255713,0.4130688448074679,0.26029411764705884,0.41292831105710814,0.26018251975255713,0.41292831105710814,0.26018251975255713,2,0
ISIC_0015171,0.9383100051840332,0.8837890625,0.9383100051840332,0.8837890625,0.9383100051840332,0.8837890625,0.9383100051840332,0.8837890625,2,2
ISIC_0014746,0.9646357974546439,0.9316874150015692,0.9613943639029158,0.9256587202007528,0.9646357974546439,0.9316874150015692,0.9646357974546439,0.9316874150015692,2,2
ISIC_0015954,0.08727741330834114,0.04562993813927849,0.08730809797257705,0.04564671282396912,0.08727741330834114,0.04562993813927849,0.08727741330834114,0.04562993813927849,2,2
ISIC_0016024,0.1738544474393531,0.0952029520295203,0.173542600896861,0.09501595875276209,0.1738544474393531,0.0952029520295203,0.1738544474393531,0.0952029520295203,2,2
ISIC_0015383,0.2843979057591623,0.165771484375,0.2843979057591623,0.165771484375,0.2843979057591623,0.165771484375,0.2843979057591623,0.165771484375,2,2
ISIC_0015146,0.8437598902837852,0.7297445255474453,0.8429841682932119,0.7285848172446111,0.8437598902837852,0.7297445255474453,0.8437598902837852,0.7297445255474453,2,2
ISIC_0016034,0.05507445019001932,0.028316996604523033,0.05653298835705045,0.029088730613059974,0.05507445019001932,0.028316996604523033,0.05507445019001932,0.028316996604523033,2,2
ISIC_0014800,0.9720340834607821,0.9455897980871414,0.971073026962122,0.9437725440271589,0.9720340834607821,0.9455897980871414,0.9720340834607821,0.9455897980871414,0,2
ISIC_0015368,0.9318916626914718,0.8724692338229456,0.9295310923477245,0.868340113106459,0.9318916626914718,0.8724692338229456,0.9318916626914718,0.8724692338229456,2,2
ISIC_0015215,0.30446031253233985,0.1795654296875,0.30446031253233985,0.1795654296875,0.30446031253233985,0.1795654296875,0.30446031253233985,0.1795654296875,2,2
ISIC_0015142,0.6803866290777285,0.5155954342916438,0.6810174547506752,0.516320293398533,0.6803866290777285,0.5155954342916438,0.6803866290777285,0.5155954342916438,0,2
ISIC_0016015,0.13053400273847557,0.06982421875,0.13054145033377076,0.0698284807422328,0.13053400273847557,0.06982421875,0.13053400273847557,0.06982421875,2,2
ISIC_0012722,0.025620691758677483,0.012976580362108385,0.025597269624573378,0.01296456352636128,0.025620691758677483,0.012976580362108385,0.025620691758677483,0.012976580362108385,2,2
ISIC_0013814,0.8080277321656631,0.6778913855384804,0.8079687671032948,0.677808386899296,0.8080277321656631,0.6778913855384804,0.8080277321656631,0.6778913855384804,0,1
